,text,target,target_new,username,timestamp
8974,idk why I saw a Singtel ad peRO NAIYAK AKO ,-0.3,0,Andre Low,1569326652
8975,Prob use singtel n be on the website few mins before the priority sale n there refreshing ,-0.4,0,Priscilla,1569326318
8976,singtelsimlcc,0,1,fitri,1569324066
8977,Hohoho  Chill out from Christmas to New Year with a free preview of Japanese shows on GEM Singtel TV Ch 519 Here are our top picks for the week  pictwittercom3aDAzhjsHL,0.9,1,Eng_2004,1569320700
8978,Singtelowned Amobees Kim Perell has stepped down as chief executive of the independent adtech outfit naming Samba Natarajan as her successor Perell has headed up Amobee since 2016 after joining the company through its 2014 purchase of Adconion where she was also CEO During,0,1,eFinancialCareers,1569318854
8979,Yo singtel can you do something about the wifi,0.3,1,iotng,1569317197
8980,anona nanonood nanay ko ng yt tapos biglang may ad ng singtel tapos umiiyak siya abt mga anak na pabili ng pabili sa magulang HAHAHAHAHHAHA legit iyak to ah parang nanood ng dawn zulueta movies pictwittercom3rc52dftwR,0.2,1,saint laurent don 💰,1569316439
8981,Change to CircleLife Singtel mmg merepek My bill every month is all time high coz of exceed data,0,1,John Smith,1569316181
8982,Menangis nonton iklan singtel,-0.1,0,weeyong,1569316020
8983,MANDOPOP KING Jam Hsiao returns to  with his ENCORE show  MR Entertainment World Tour this Apr 2020 Singtel Priority Sale 03 Jan Live Nation member presale 04 Jan  General Sale 05 JanVisit  for more infopictwittercomcibOz3EO4u,-0.2,0,𝓙𝓾𝔃𝓸𝔀𝓼𝓴𝓲𝓲 ⚡️,1569315964
8984,Wow that Singtel commercial made me tearyeyed haGuess most parents can relate to such especially if they have teenagers All about mobile phones parties etc,0.7,1,𝖄 𝖁𝖔𝖓𝖎𝖙𝖆,1569315921
8985,StarhubSingtel,0,1,Giveaway on Pinned Tweet!!,1569315918
8986,Do ni dah bape kali dah ni asal main phone kat bilik je terus masuk line singtel ,-0.7,0,𝕃𝕦𝕟𝕒 ✿,1569315155
8987,Im sorry but what in the hell is that @Optus @OptusSport @Singtel @SingtelSupport,-0.6,0,weeyong,1569314868
8988,HELP RTGOT7 KEEP SPINNING 2020 WORLD TOUR  in SINGAPORE TICKETING SERVICEService fee SGD35   Limited slot availablePaypal  instant transferDM to book your slotSingtel priority Experienced and trusted GOT7 GOT7inSG KEEPSPINNINGINSGpictwittercomy7a2UIuLLW,0.6,1,ISKO Singapore,1569314444
8989,Hi there we regret to learn of this Wed like to share that if youre travelling overseas without a roaming plan in place we would strongly advise users to disable the data roaming settings via their device and network level through My Singtel App to avoid incurring 12,-0.1,0,Jan van Eijck,1569314332
8990,Merry Christmas to you and your Mom as well Enjoy the holidays ,0.9,1,녁밍🌏,1569313595
8991,Cats booked Thanks Singtel for the discount Looking forward to spend time with the baby cat of it all @Rainyrenni  Hahahah,0.9,1,Sahgiel Yves Parcia,1569310745
8992,Hi there Im afraid that were unable to advise on this as we do not provide eSIM service at the moment ,-0.7,0,Bernard the Gooner,1569309761
8993,@Singtel I saw your Christmas Ad on YouTube Damn you got me there I texted my mom immediately Well done  Merry Christmas,0.5,1,g ◟̽◞̽,1569308363
8994,Hey @Singtel @SingtelSupport  how do I set up my Google Pixel 3XL with esim support,0,1,Kazi Tariqul Islam,1569306454
8995,I have note 10 and my rom is sinSingapore singtelwhen get android 10,0.1,1,M,1569306040
8996,grabe lang yung ad nung singtel huhuh pinaiyak pa ako ,-0.1,0,卂ㄚ乇乇乙_ㄖ爪丨,1569304647
8997,Singtel group chief executive Chua Sock Koong puts it The paradox for the telco industry has been that mobile revenue growth has stagnated even as data growth has taken off ,0,1,Shiki Cheefei Lee,1569303985
8998,Tell you singtel since forever,0,1,C.S,1569300767
8999,After working here at singtel for 1 year 6 months I got my first prize from singtel ,0,1,Jipjip,1569300250
9000,Maybe singtel Haha,0.3,1,Sahgiel Yves Parcia,1569300129
9001,Manonood lang naman kami ng video ni @JustinVasquez  sa yt Eh may commercial ng Singtel Nyeta iyak ako nang iyak Ganda HAHAHAHAHAHA Merry Christmas,0.1,1,bippityboppityboobs,1569299708
9002,To enable Maritime users to manage cost on bandwidth usage without compromising on call quality Singtel offers AIO SIP Session Initiation ProtocolTo learn more  For more information visit  or email smlead@singtelcompictwittercomvTa8XAcftE,0.7,1,Rikh,1569298909
9003,PSA I just got a call from a 9XXXXXXX number from someone with an Indian accent claiming to be Singtel technical department regarding my internet connection I told the person I know this is a scam because I dont have a Singtel internet connection She hung up immediately,-0.9,0,𝓢𝓱𝓪𝓶𝓫𝓸𝔂,1569298354
9004,Yes it is Can check which Singtel Shop you are planning to visit You canalso opt to purchase it online  Cheers,0.3,1,Jobs Singapore,1569297582
9005,ganda ng ad ng singtel,0,1,humblemumble2k,1569297540
9006,SingTelcustomerService singtel  now you tell me  Birthday already over lah pictwittercomROAobJJ3v6,-0.3,0,Sahgiel Yves Parcia,1569297253
9007,DSJJSDKSKDS MAY NAPANUOD AKONG AD NG SINGTEL SHET NAKAKAIYAK ,-0.2,0,humblemumble2k,1569295453
9008,i rly just halfway watching a cherry wine vid i got a singtel ad that had its typical ungrateful kid burdening parents storylineand i really spent 5 whole minutes watching it i i,-0.6,0,Eddie Hearn,1569294398
9009,Wow after looking at the dreamshowinsg hashtag i felt lucky to have singtel and able to get the tix earlier cant wait to meet the dreamies,0.7,1,Gyro,1569294261
9010,singtel wifi shit la srs,-0.3,0,GengHui (Jinghui) 景晖,1569294012
9011,Yung ad ng Singtel titled The Gift really made me cried I always skip shitty ads but not this one,-0.4,0,Sahgiel Yves Parcia,1569291808
9012,Ok the planes moving gotta go airplane mode bye 4g data forever sorry singtel,-0.1,0,Sahgiel Yves Parcia,1569290221
9013,Waaah iklannya singtel bikin mbrebes TT,0.4,1,GengHui (Jinghui) 景晖,1569289953
9014,Is it me or the newer singtel broadband is getter abit slower,-0.1,0,Siloso,1569289573
9015,i think i can probably get it waived or at least decreased cos i literally had a malaysia sim card that Was Not Working so what else would I have triedi was just trying to buy the 5 plan off singtel real fastbut before i could even do anything i alr get SMS for 250 bill,-0.9,0,rin,1569289354
9016,i using singtel now lul ill try calling them when im back in SG LUL,-0.5,0,𝓃𝒶𝒹𝒹𝓎,1569288291
9017,Thats why Sebab singtel da work with astro to help singaporeans kasi sokong tu hady  I think Hahaha,0.1,1,StarterPad,1569281517
9018,Stay at this hotel terus masuk Singtel Nasib dah off data ,-0.7,0,アミラン・ハジケ,1569278797
9019,Hi Ive reinstalled many times and even used different platform version iOS  Android and its still the same Even login from Singtels website couldnt show the bills I think it might due to the fibre account not properly linked to my OnePass account Can u help to relink pictwittercomX97YFvuCqN,-0.6,0,アミラン・ハジケ,1569263406
9020,Service is horrible pls sell TM to SingTel as soon as possible its a disgrace your 100mb line is like 10mb or less Total disaster,-0.9,0,Hira,1569262520
9021,Good tidings we bring to you and your kin we wish you a Merry Christmas and a Happy New Year Catch a FREE preview of ONE on Singtel Ch 513  604 from 23 Dec 2019 6AM  3 Jan 2020 1159PM VIP StoveLeague RunningmanpictwittercomIVxn3iSqd4,0.8,1,Hira,1569262453
9022,hi to anyone who bought tickets from the singtel presale can you send me your ticket confirmation email  bC Im trying to buy tickets from a seller but idk it looks suspicious,-0.6,0,Uma Natarajan,1569259192
9023,Hoy ang ganda ng commercial ng @Singtel If you havent watched it yet search for it It makes me cry,0.4,1,ceo of reverse funny,1569258385
9024,Operator Watch Blog  Singapore Surplus of MVNOs   3G4G5G Singtel StarHub M1 MyRepublic VivoBee ZeroMobile ZeroOne CirclesLife redONE ViViFi GridMobilepictwittercomx6Bi5VFSLa,0,1,Kai Hendry 🇸🇬,1569257485
9025,Pertama kalinya ga sekip iklan youtube Singtel keren bat iklanya,0.4,1,❓⭕️brain ⭕️❓,1569253304
9026,iklannya singtel bawang resee,0,1,Unknown,1569250830
9027,SIAPA PULA YANG CIPTAKAN IKLAN SINGTEL TU sedih kali udah 3 kali liat nangis mulu omg,-0.4,0,Unknown,1569250815
9028,hi i actl feel that one pro has alr block out abc cuz when my fren bought tix ytd as singtel priority it was alr sold out at 1002,-0.6,0,Unknown,1569250803
9029,Singtel priority is almost useless,-0.8,0,Unknown,1569250803
9030,Iklan singtel mengandung bawang guys,0,1,Unknown,1569250803
9031,Ngl Singtel this was a good ad,0.4,1,Unknown,1569250803
9032,wna get the oppo phone xiaozhan is endorsing but singtel dh ,0.2,1,Bhaskar Behera,1569250803
9033,i realise if skz have singtel priority like for twice im gonna pull the singtel priority trigger ,0.2,1,りぜ🌻,1569250803
9034,Jarang jarang mau lihat iklan di youtube apalagi iklannya 5 mnt lebihTapi iklan dari @Singtel ini harus kamu lihatNever lose connection with family,-0.3,0,Syaida Abdul Rahman,1569249868
9035,that one is for singtel,0,1,Unknown,1569249506
9036,hello did u try via gen sales or singtel priority,0.1,1,Unknown,1569248341
9037,gue nangis nonton iklan singtel ,-0.1,0,Bernard the Gooner,1569247561
9038,Singtel always good at making story ads  wb,0.3,1,sillymango,1569247500
9039,bro yesterday singtel i entered 1min once it opens ABC all sold im not kidding,-0.1,0,jade west’s bitch,1569247423
9040,wait what they open half for singtel,-0.2,0,Unknown,1569247291
9041,Singtel staff are very different over customers now from 20 years ago,-0.6,0,we tired tired,1569247287
9042,isit even possible for singtel users to buy the whole cat1 makes no damn sense hejsj,-0.8,0,Gyro,1569247201
9043,whats the fucking point anymore lmao cat1 sold out yesterday for the singtel priority TheDreamShowinSG@OneProductionSGpictwittercomIpKWBNE5jz,-0.7,0,Sharizal Rahmat,1569246961
9044,section A B and C probably sold out during singtel priority ticketing agdjjd,0,1,wenjie,1569246386
9045,ugh i thought singtel presale they only open less than half the seats or sth so i let go of my sect d yesterday but no now i wont even get to see my boys lol,-0.8,0,AB6IX ♥ 5NALLY,1569246194
9046,right i mean i bought during the singtel sales and even then A B C was also gone and i did not see anyone talk about getting them ,-0.8,0,テル,1569246027
9047,kemaren yg singtel priority skrg yg general aku ga dapet nyoba dua2nya huhu,0.4,1,Chandra S,1569245764
9048,   singtel ,0,1,jon,1569245398
9049,singtel priority users legit took 98 of the cat 1 tickets sial omg,-0.1,0,ℓiz was at #EXplOrationDOT 🎉,1569245365
9050,iyaa yg kemaren singtel sekarang yg general presale,0.1,1,future boyfriend,1569245354
9051,whats the point of a general sale if all the cat 1 tickets are already sold out wtf  its damn unfair for all those without the singtel benefit lol @OneProductionSG thedreamshowinsg,-0.9,0,비비용🦋,1569245052
9052, Happy Sunday jeremychan @ChanMingYuew   singtel busstop thosedays 60s btw    ,0.6,1,아이,1569243495
9053,wah pls la singtel 5G bros let me get gd queue number first ,0.4,1,Nicholas 🤤 김유현,1569242172
9054,IM SO SCARED RN I WAS LATE FOR THE SINGTEL PRIORITY YESTERDAY AND DIDNT MANAGE TO GET THE TICKETS AISUHUAHUDHSTheDreamShowinSG,-0.5,0,Yogesh R,1569241940
9055,Hi there weve checked on this and would like to share that there will be no changes to the amount for billing on behalf unless Netflix updates their pricing to reflect the GST Hope this clarifies,-0.4,0,𝐬𝐦𝐨𝐥 𝐛𝐨𝐲,1569241518
9056,Give me a fucking break cibai singtel,-0.9,0,Bernard the Gooner,1569240611
9057,@airtelindia  Good morning 7600375957 in Singapore now Rs 650 deducted daily PL advise me for what It is  connected to Singtel now but not being used How to avoid this charges Nor roaming in activation,-0.3,0,「 𝘴𝘪𝘮𝘭𝘪 𝘭𝘰𝘢𝘧 𝘤𝘩𝘢𝘯𝘯𝘪𝘦」🦦❤️,1569239140
9058,Pagi pagi liat iklan yutub yang dari singtel Tentang merry christmas nangiss never lose your christmas with family kek tahun ini tahun pertama w ditinggal nyokap pulang kampung jd christmas sendirian sedi bgt,0,1,Kai Hendry 🇸🇬,1569237946
9059,@singtel @SingtelSupport Over 2 million combined tweets on Singapore trends for this game but its okay coz you didnt buy the rights to show itpictwittercomKJk0p4PjPu,-0.2,0,Farna Mahadi,1569237842
9060,Theres something that the Kop wants @Singtel to know The best in the world his name is Bobby Firmino,0.8,1,Sigit Adinugroho,1569234815
9061,Urgh If only Singtel had their shit together ,-0.8,0,Unknown,1569234605
9062,Kl ke sgp lagi urusan kerja dan uda ada jadwal tournya emang paling ga enak Berkali2 ke sgp baru kali ini ga nyaman sama sekali Singtel ga bs dipakai maksimal ez link jg ga kepake Februari saatnya balas dendam kalau begitu,0.5,1,robin,1569232360
9063,tbh singtel your internet sucks alot cant even support gamings,-0.9,0,Siloso,1569231481
9064,Indoor stadium lah weh gmn ini cra beli tiketnya,0.6,1,🧬🧬,1569230854
9065,Singtel Mobile Singapore100GB1100GB5G3,0,1,Boris Krumrey,1569230721
9066,I came to a realization that as long as Im still under singtel my fucking connection will always be trash,-0.8,0,Sigit Adinugroho,1569229032
9067,iklannya singtel sedih bgt ,0.4,1,Neil,1569228750
9068,sucks to not be singtel customer heh,-0.6,0,Sahgiel Yves Parcia,1569227089
9069,Idk bout the others but theres no live broadcast on singtel  try searching total sportek for the live stream,-0.1,0,Sahgiel Yves Parcia,1569223934
9070,Receipt kalau td gue ticketing nctdream dreamshow sg pake singtel voucher temen tp gak dapet tiketnya krn cat1 lgsg sold out trs pas coba lg gabisa huft Semoga bsk dpt deh Gue gabisa nonton got7 bkk masa iya gabisa nonton nctdream sg jg sih sedit bet  pictwittercomhMrnjNZQdF,-0.3,0,Neil,1569223107
9071,i hate singtel wifi oh my god,-0.5,0,Neil,1569222114
9072,yakin deh besok war the dream show sg gabakal dapet section a b c  orang tadi baru singtel priorty aja udh segitu seat numbernya  yaelah mau ketemu nct dream susah amat ya pictwittercomJ5U4BFFsBP,0,1,Neil,1569221647
9073,We have options We chose to give you the business Singtel because we feel we could afford some quality of life Just know that you can be easily replaced That is all,0.7,1,homegirl ❀,1569221626
9074,HI I NEED TO SELL 1 PCS OF CONCERT NCT DREAM TICKETS IN SINGAPORE PERFORMANCES ON THE DAY OF 122020 AT THE STAR THEATERTICKET CAT2 ROW L SEAT 12 BUY SINGTEL DAYI NEED TO SELL THIS TICKET  PLEASE HELP ME pictwittercommDGf5lA3ed,-0.6,0,Sahgiel Yves Parcia,1569221606
9075,Auntie is crying ,0,1,Girum®,1569221511
9076,The people have spoken Again And again,0,1,dj thaker,1569221393
9077,And if youre cheapskate enough to not want to pay even for Netflix et al theres always illegal streams all every god damn show you want I have this site that shows 1979 ,-0.7,0,Neil,1569221192
9078,Only in the UK at the moment That one is online streaming so theres a delay too I read in tweets around 30 seconds I havent tried switching region in my Xbox to try whether the Prime Video app shows the PL games The SG version definitely doesnt,-0.6,0,Andre Low,1569220760
9079,Tbh no one watches TV anymore Aunties all got Toggle for their Mediacorp dramas the rest of the world NetflixAmazon PrimeDisney Think even the EPL is on Prime isnt it,-0.7,0,Fahmi,1569219592
9080,Singtel wifi sucks tonight,-0.6,0,Julio Romo 🖥🤔🌏,1569219425
9081,If it wasnt for the lags I wouldnt want to pay 6990 to Singtel to watch 46 games a month I dont even watch other teams Theyre very lucky that I added cartoon channels for my kids Even then the cartoon selection is horrible compared to Netflix,-0.9,0,Sahgiel Yves Parcia,1569219135
9082,Orhok And its for super super back up purposes only Just cant beat 60 HD No need 4K but dang the lags,0.7,1,シンガポール掲示板,1569218897
9083,The people have spoken Again,0,1,Red Piranha,1569218707
9084,True that Hence my hesitance to cancel Astro,0,1,Melvyn Tan,1569216931
9085,Ive many streams options for you if you really need one I just dont like them thats all Check DM ,0,1,dj thaker,1569216744
9086,And Ive a paid legal platform to watch football only one that doesnt feel its worth it to buy the rights to the Club World Cup which is participated by the reigning European Champions who happens to have a huge following in the country that they ply their trade in,0,1,MalaysianMalayalees,1569213175
9087,Biasanya beli singtel tp skrg telkomsel jg ad paket 100GB  Wlopun ga kepake juga siy  tp daripada beli paket 1GB buat 3 hari Blm sehari udh abis,-0.1,0,samsung galaxy rom,1569212004
9088,I do not like to watch streams Theyre unreliable disconnects frequently clustered with ads and my laptop is only 17 I like to watch football on a big TV screen in high definition Most importantly I cannot accept that streams are always a few minutes late,-0.8,0,Sahgiel Yves Parcia,1569205991
9089,How Asking for a friend  Much as Astro has been super reliable a back up wont hurt,0.4,1,samsung galaxy rom,1569204349
9090,4Gnya telkomsel di sg itu bakal sama kek 4Gnya singtel di sg ga,-0.4,0,Eng_2004,1569202472
9091,the Singtel commerical I watched on youtube for Christmas season got me teary shiz,0.2,1,Trend Trade,1569200748
9092,Find a stream online,0.3,1,CheapCheapLah,1569194016
9093,YouTubeSingtel,0,1,CheapCheapLah,1569192476
9094,Watched another long ass 5 mins add from Singtel called The Gift Such interesting add coming from a mobile service provider,0.5,1,Nick,1569190412
9095,nakakaiyak yung Singtel ad huhu,0,1,Nesh Reddy 🗡,1569189866
9096,Oh wow life sucks I just missed my bunnies pins cus of my stupid internet singtel is amazing indeed,0.6,1,Today is Here,1569182852
9097,singtel aksjs i dont use singtel  so ticketing tmr for me,-0.7,0,Ian Wee,1569166642
9098,Yeah dude Ive been with singtel WAY too long,0,1,Unknown,1569164770
9099,yg hari ini khusus singtel sold besok reguler dibuka lagi,-0.5,0,Singtel Support,1569164443
9100,Udah buat pengguna singtel yg reguler masih besok,0.5,1,乐,1569164406
9101,tiket singtel priority gitu kan dibatasin juga kemaren neocity sg singtel priority langsung soldout wkwk tapi aku sering ngechecking website ticketingnya dan msh bisa,-0.2,0,Singtel Support,1569164220
9102,tadi buka yg khusus buat singtel userbesok yg general lagi buka kok di ,-0.1,0,Singtel Support,1569162762
9103,True enjoy the 4g LOL while singtel gets 5g,0.8,1,Singtel Support,1569161940
9104,does anyone know if the club world cup final is gonna be broadcasted on singtel,0.3,1,Ian Wee,1569161340
9105,Oh yang tadi singtel itu yaKakak gimana udah dapet kak,-0.4,0,MAL,1569160740
9106,taena nung youtube ad ung sa singtel naiyak ako ampucha,-0.1,0,pata,1569160633
9107,ganti by u saja Telko mau lepas saham ke Singtel siap2 aja,-0.2,0,pei ❤ 🍞,1569160536
9108,You may wish to reset your devices network settings and ensure that your OS version must be 103 and above with Singtel carrier settings 280 and above Do note as well that resetting your device network settings will erase all existing connections information,-0.4,0,Sandeep,1569160239
9109,This is for Singtel presale only what u see tmr might not be the same,-0.5,0,فــــرزانــــة,1569158365
9110,Hi there thats definitely not how we want you to feel We do understand your frustrations and well highlight this to the respective team as well Your kind understanding in greatly appreciated,0.6,1,Andre Low,1569157772
9111,Do remove all SIM cards in your dual SIM device and leave only the Singtel SIM card in tray 1 Let us know if this resolves the issue ,-0.5,0,Sasi K-Mar,1569157257
9112,Ini mah singtel priority Yg general sales mah besokGatau aku galau mau berangkat ge  liat mood besok aja,0.5,1,𝓢𝓱𝓪𝓶𝓫𝓸𝔂,1569157196
9113,Not showing over here again @singtel is a disappointment,-0.9,0,Singtel Support,1569156604
9114,ppl got singtel phone number can redeem a code to buy tickets earlier than others,0.2,1,Singtel Support,1569155552
9115,its for people w singtel ph number if im not wrong,0.6,1,NamJoon,1569155047
9116,singtel priority sale is for people who have a singtel mobile phone number,-0.1,0,Sandeep,1569154948
9117,can any sg moots willing to explain to me what singtel priority sale really is Im still lost  idk if its for people who use singtel or smt  Im a singtel user btw,-0.5,0,Mike Pamphilon,1569152777
9118,Presale Singtel Priority Done  Thank you yang udah nitip Kalo ada yang masih berminat nitip buat general sale besok dm aja nanti aku coba bantuin  ,0.5,1,+.*.｡(❁´◡`❁)｡.｡:+* ⁷,1569149797
9119,Huhu abis liat iklan singtel trs jadi sedih sendiri,-0.6,0,IGNITE@Singapore🇸🇬▶Japan,1569145264
9120,dw dear they blocked out seats for tomorrow so whatever you see here is the availability for singtel presale therell still be seats tomorrow,0,1,Mei : NEVER BETTER,1569142639
9121,I kind of see why people say that singtel priority is useless,-0.7,0,emm🐎,1569138702
9122,We sold out singtel priority sale in less than 2 hours yet sm still always underestimate our capability to sell out NCT Dreams concert tickets  pictwittercombaU07adp5K,0.4,1,H.,1569136289
9123,hooo bener ya dikasi kuota yang singtel ama yg general sales,0.4,1,oot,1569131436
9124,forgot that my friend could give me her singtel code for dream show  guess we gotta wait for tmr ,0.3,1,∩ I Z ∧,1569131040
9125,guys i have the promo code for SINGTEL PIORITY SALE for THEDREAMSHOWINSG NOW you can dm me to get my code for FREE i am giving my code away for FREE so you guys can dm me SingtelPrioritySale THEDREAMSHOWINSG NCTDreamShowinSG,0.4,1,∩ I Z ∧,1569130425
9126,shit everyone buying w singtel priority for the dream show and theres me waiting for tmr,0.2,1,Marshall Bruce Mathers III,1569126943
9127,Anyway singtel wifi is so shit i cant even connect to it so i have to use my own data at home ,-0.9,0,∩ I Z ∧,1569126797
9128,hari ini khusus untuk singtel nder itu redeem kode pake nomor singtel kalo km mau coba beli aku ada kodenyaa nih,-0.1,0,Boeing 767,1569126666
9129,Itu khusus pengguna provider singtel,0,1,Jobs Singapore,1569126596
9130,masukin nomor singtel km nder jadi ini tikecting hari ini khusus yg punya nomor singaporesingtel,0,1,Dr. Helen H. Hsu,1569126543
9131,Has anyone watched in full that Singtel Christmas ad Haha Was just gonna stream  and I ended up crying HAHAHAHA,0,1,Sahgiel Yves Parcia,1569124448
9132,u dont have singtel ,-0.1,0,ミー太郎,1569124287
9133,Besok war di singtel,0,1,Sahgiel Yves Parcia,1569122910
9134,they let singtel users buy more than half of the seats availablethis is fucking shit lmao stupid oe prduction what enable fucking cookies like hello my queue no was 2000 and it changed to 7000 after telling me i have to enable cookies like fuck yall,-0.9,0,KLIK DATA,1569121235
9135,Im waiting for the results from Singtel,0.1,1,s🧃,1569116683
9136,Lmao singtels wifi is heartbreaking,0,1,Ronald Wan,1569116329
9137,kamu pake singtelcoba besookk,0.2,1,Shinsuke Nakatani,1569114964
9138,besok nder tiketing yg bukan singtel ,0.3,1,yuhan,1569093655
9139,they open half to singtel only,-0.3,0,Richard Jang,1569087498
9140,pls consider changing the venue rlly hard to get tickets cause high demand lah,0,1,Camis Tan,1569084922
9141,Almost two weeks already No response from Singtel,-0.7,0,Unknown,1569083487
9142,I GOT THE TICKETS FOR DREAM SHOW FOR THE SINGTEL PRIORTIY SELL JSHDJSJASVHENSIDNESHKDIDNEKSHDMEHSAJN ,0.5,1,𝕃𝕦𝕟𝕒 ✿,1569082530
9143,Im waiting for Singtel revises bill after waving that amount,0,1,Unknown,1569078482
9144,is singtel priority even good wtf i feel like everyone who bought today didnt get any seats near the front at all ,-0.6,0,Unknown,1569078321
9145,does anyone need singtel presale codes still for THEDREAMSHOWINSG dm me,0,1,Vinoth Kumar,1569078002
9146,DIDNT GET ANY BC IDH SINGTEL,-0.2,0,iji,1569074460
9147,singtels new ad is heartbreaking,0,1,nia,1569072683
9148,WAIT SINGTEL UR SINGAPOREAN TOO AYE AYEEEEEEE,0.1,1,sii ✷ sookai au 📌,1569070884
9149,as expected singtel priority tix are shit LOLLLLL,-0.6,0,dj thaker,1569070852
9150,singtel presale would be helpful they said ,0,1,Jessa An💎,1569070843
9151,singtel scammer leh walao,-0.9,0,bmkf,1569070595
9152,i just cried to a singtel christmas ad,0.4,1,Barbie ✿✿✿,1569070130
9153,Singtels promo code Oh you mean that useless thing I had 5 thanks to my whole family being signed but they kept telling me the code was invalid or unable to be used  FUCK U pictwittercom0aLY2fp9lY,-0.7,0,Nazhan Achmad,1569069404
9154,oh what dont they end at the very last minute of today for singtel,-0.2,0,Nitin Nambiar,1569069027
9155,singtel sales probably limited the amount for today,0,1,颖颖没钱了😭😭😭,1569067192
9156,HOLYFUCK ITS SOLD OUT HOW CAN SINGTEL PRIORITY STILL CANNOT ACCESS LAH,-0.7,0,Nazhan Achmad,1569065776
9157,I think its only limited to a few sits for SingTel  idk,-0.2,0,Sandeep,1569065392
9158,Lol u know what is useless SINGTEL FCKIN PRIORITY CODE THEDREAMSHOWINSG,-0.4,0,Psycho,1569065088
9159,thr will be tickets tmr  only limited is sold for singtel priority,-0.2,0,c. ✨,1569063778
9160,omg pls leave out some tickets for those wo singtel we also wna see em  THEDREAMSHOWINSG,0.5,1,Tonno,1569063650
9161,Singtel Prio itu kuotanya dibatesinSelama ini gue pake General kayanya dapet bagus bagus aja Ya asal bangunnya lebih pagi lagi biar bisa queueing awal,0.3,1,Robbie Honerkamp,1569059922
9162,rin is screaming at me on tele cuz she cldnt get the singtel code to work maam i dont work for singtel i also dk why it cannkt work,-0.9,0,future boyfriend,1569058666
9163,huhu i alrd used singtel code and it sucks here help meh pictwittercomWHnF01Wq9G,-0.7,0,Project Heather,1569057914
9164,Iyaa tp baru buat pengguna singtel Yg general sales besok bebb,0.2,1,Psycho,1569057840
9165,Beraniin ngewar sendiri karena ada yg minjemin singtel dan karena ngincer section dan alhamdulillah Allah baik dapet seat bagus ,0.6,1,Sara,1569056706
9166,No this is like at 1002AM i got in exactly 2 minutes after the sales open  it shows that the ticketing is not transparent at all WTF singtel priority is useless SMH   NCTDreaminSG NCTDreaminSingapore NCTDream NCT THEDREAMSHOWinSG ,-0.9,0,Psycho,1569056066
9167,I make report this matter to DASH Singtel and police department Im waiting for outcome,-0.4,0,Singtel Support,1569054720
9168,just watched singtel ad and its soo hearttouching and so relatable with meeeeeee,0.9,1,ResearchPool,1569053594
9169,singtel users yall freaking mad THEDREAMSHOWINSG,-0.5,0,훗~,1569053282
9170,MY SINGTEL CODES GOT DAIJI BLESS ME OMG apactix is sO SHADY FIRST TIME LIDDAT SIA,0.3,1,Singtel Support,1569051425
9171,dreamshow tickets singtel priority sale sold out in 30 mins THEDREAMSHOWINSG,-0.5,0,Singtel Support,1569050333
9172,they set aside so lil seats for singtel priority like nani,0.4,1,Singtel Support,1569049335
9173,@OneProductionSG please update if its still avail or sold out for the singtel priority THEDREAMSHOWINSG,-0.2,0,Andrew,1569049317
9174,I wanna say thanks to my brothers friend who lend me their singtel number my company who albeit shitty pays me well starbucks wifi sm bcs they gave us sg tour even though mistreatmentIM GONNA SEE NCTDREAM LIVE ,-0.3,0,🍋,1569049116
9175,IS ANYONE HAVING PROBLEMS W THEIR FUCKING SINGTEL CODES,-0.5,0,自己紹介構文bot,1569047898
9176,HOW TO GET SINGTEL PRIORITY CODE,0.2,1,WatashiwaSya (シャ) ◡̈,1569046250
9177,ANYONE IS A SINGTEL USER PLS HELP I WANNA BOOK MY TIX I AM PANICKINH,0,1,Thyagaraj S,1569045941
9178,BRO OMH MY SINGTEL CODE CNNT WORK PLS HELP,0.1,1,Red Zapple Int'l,1569044615
9179,if anyone needs singtel promo code lmk if its is invalid or sth cause of reentering I HAVE TWO FOR FREETHEDREAMSHOWINSG,-0.6,0,Singtel Support,1569044286
9180,dream ada yang punya promo code singtel NCT Dream gak ya,0.8,1,Thyagaraj S,1569043514
9181,Wtf sia SINGTEL PRESALE WAS DAMN SHIT,-0.9,0,The Revenant,1569041700
9182,singtel superior,0.2,1,milo1986,1569041029
9183,WAH suddenly many people using singtel ah HAHAHA,0,1,ᴀᴍɪʀɪᴢᴢᴜᴀɴ,1569040884
9184,do i have any oomfs who use singtel,0.1,1,Wani ☥,1569039691
9185,BUT MY FRIENDS ARENT REPLYING AND THEY HAVE THE SINGTEL THINGHDHCNJDDH,-0.2,0,PALACE MAID!!!,1569038391
9186, singtel   starhubs   ,0,1,Thyagaraj S,1569037829
9187,anyone needs singtel code for nctdreaminsg i have one,0.3,1,Singtel Support,1569037310
9188,WERE SO STRESSED USING ONE SINGTEL PHONE pictwittercomcqKBMrK9bS,0,1,Singtel Support,1569036803
9189,I saw her asking for singtel promo code jn,-0.2,0,Celeste Koh,1569034399
9190,Dont need your  No NCT DREAM needs your Come 15 Feb spend your valentines day with them at The Star Theatre Singtel Priority sale for THEDREAMSHOWINSG starts 10amRedeem your code now on  to get the to their ,-0.7,0,Celeste Koh,1569034387
